x_mm,y_mm,eps_x,eps_y,gamma_xy  (P=83.4kN, step=35)
4.100000000000000000e+02,9.000000000000000000e+01,7.618012388719941450e-05,-6.429355185372265235e-06,5.070022781081238192e-06
4.300000000000000000e+02,9.000000000000000000e+01,8.538705337158770850e-05,-4.654485337306045428e-06,1.748839087810452077e-05
4.500000000000000000e+02,9.000000000000000000e+01,7.940342702896963805e-05,-2.879615489239825621e-06,1.769551317143144115e-05
4.700000000000000000e+02,9.000000000000000000e+01,6.803922324299250927e-05,-3.882785131459145931e-06,1.431925862435388285e-05
4.900000000000000000e+02,9.000000000000000000e+01,6.408036793658453015e-05,-4.885954773678465393e-06,2.505080477129768336e-05
5.100000000000000000e+02,9.000000000000000000e+01,6.551729203153102690e-05,-5.889124415897785702e-06,4.223362216108773166e-05
5.300000000000000000e+02,9.000000000000000000e+01,6.763709278991912978e-05,-6.892294058117105165e-06,5.245699616360214890e-05
5.500000000000000000e+02,9.000000000000000000e+01,5.804521613135763393e-05,-7.895463700336425474e-06,5.011209479439483126e-05
5.700000000000000000e+02,9.000000000000000000e+01,4.794204979234140216e-05,-1.184458831938108154e-05,4.690531547205041189e-05
5.900000000000000000e+02,9.000000000000000000e+01,4.042954799945259418e-05,-1.579371293842574269e-05,4.818034788153959099e-05
6.100000000000000000e+02,9.000000000000000000e+01,3.497298331627445776e-05,-1.974283755747039876e-05,5.283971332157701780e-05
6.300000000000000000e+02,9.000000000000000000e+01,3.245958172657767058e-05,-2.369196217651505822e-05,5.637155829791917961e-05
6.500000000000000000e+02,9.000000000000000000e+01,3.153546579203169711e-05,-2.764108679555971428e-05,6.057066864371966121e-05
6.700000000000000000e+02,9.000000000000000000e+01,3.409635551546258913e-05,-3.662445691396581032e-05,6.283910166135454542e-05
6.900000000000000000e+02,9.000000000000000000e+01,3.855044803228676892e-05,-4.560782703237190635e-05,6.506918017771799755e-05
7.100000000000000000e+02,9.000000000000000000e+01,4.231594548423920406e-05,-5.459119715077799561e-05,6.761141062335763638e-05
7.300000000000000000e+02,9.000000000000000000e+01,3.849361437014269671e-05,-6.357456726918409842e-05,4.568281310338801279e-05
7.000000000000000000e+01,1.100000000000000000e+02,3.165033562948793713e-05,-8.172754601297617773e-05,-5.316606107027016406e-05
9.000000000000000000e+01,1.100000000000000000e+02,2.648499297126726570e-05,-7.131607556956095053e-05,-8.863124355907492553e-05
1.100000000000000000e+02,1.100000000000000000e+02,2.267721204454984675e-05,-6.090460512614575043e-05,-1.017508803105651185e-04
1.300000000000000000e+02,1.100000000000000000e+02,2.198103923123684886e-05,-5.049313468273054355e-05,-1.048502950995755544e-04
1.500000000000000000e+02,1.100000000000000000e+02,2.400210819835472682e-05,-4.008166423931532990e-05,-1.018647791378303295e-04
1.700000000000000000e+02,1.100000000000000000e+02,2.649615678141051148e-05,-3.313223437718004516e-05,-9.699397735552723666e-05
